0.08941929631926562,0.13182895259385255,0.10496296810179126,0.446000577993404,0.22778820499168662
0.0893328495531654,0.13183157360798656,0.10502785253058966,0.44623791324700873,0.22756981106124957
0.09288621101059873,0.13263439264118945,0.10434798793117846,0.4384256035310294,0.23170580488600387
0.10368879672319574,0.13650982437981155,0.10641870061695373,0.4225796314340326,0.23080304684600644
0.11793088247372788,0.14102973854968295,0.11202785423874355,0.40706259684860413,0.22194892788924153
0.12863979571112388,0.14235820205388186,0.11734284805293028,0.3972330207592073,0.2144261334228568
0.12739447032241769,0.1425617824231451,0.11669256879474606,0.39795968004142446,0.21539149841826677
0.1217692526153212,0.1450527754837056,0.11414689897506505,0.39761740547277674,0.22141366745313137
0.11219132146239658,0.15193258719712924,0.11152911559418045,0.39130661527856786,0.23304036046772592
0.09625311209209293,0.16695398408476753,0.11230970740742918,0.3775299384277327,0.24695325798797768
0.0860090361363984,0.18035680713826585,0.11786980050873062,0.3716951830983365,0.24406917311826873
0.08331567824936681,0.18644933757265036,0.12133668399996153,0.3718906896349599,0.23700761054306133
0.08126785674677375,0.19269764599496586,0.12496295799835466,0.3721175061867285,0.22895403307317713
0.07886356945465435,0.19831237395818038,0.1280135007108337,0.369532587307192,0.22527796856913956
0.07819393956000432,0.1994315604048676,0.12847243594466684,0.3680930457135385,0.22580901837692272
0.07889974661615397,0.1978660161861806,0.12808621582448965,0.3700487424541565,0.22509927891901926
0.07889974661615395,0.1978660161861806,0.12808621582448965,0.3700487424541565,0.22509927891901926
0.07839345218409302,0.20523086984274272,0.12921298873539847,0.36737979806365834,0.21978289117410743
0.07832383469575827,0.21052445377500356,0.12956091210949133,0.3652869022722489,0.21630389714749787
0.07825869321728153,0.208259087904357,0.12973480397881113,0.36670679547018775,0.2170406194293627
0.07832894968440371,0.20930220854031636,0.12946893554767488,0.36570956185081255,0.21719034437679244
0.07910717950483259,0.21598708470252512,0.12588739024735157,0.35611464637125406,0.2229036991740367
0.0803218433830464,0.22041742474565784,0.12232308753287373,0.34959633916875055,0.22734130516967146
0.08071249840163626,0.22125807820088517,0.12189673046680483,0.3494455880018487,0.2266871049288252
0.08404217001853083,0.22686040824358614,0.12034576858540129,0.3532850138045561,0.21546663934792556
0.0916050805098786,0.23364757918285498,0.1169210806863118,0.36316268733649754,0.19466357228445705
0.09260593142114226,0.2337127717044732,0.11628550862074181,0.3636409036432011,0.19375488461044169
0.08540371383822226,0.23174514645431712,0.12035489118535178,0.36731100342178585,0.1951852451003229
0.08385128804317321,0.23080386255878255,0.12099902396233941,0.36888871654185273,0.19545710889385212
0.09312615979996972,0.23503331612561887,0.11770418959951896,0.35635973578745084,0.1977765986874417
0.09750674682514611,0.23604790928576627,0.11633800665371075,0.3503663877821961,0.1997409494531808
0.09750674682514614,0.23604790928576627,0.11633800665371076,0.35036638778219614,0.19974094945318085
0.10029313947076487,0.2363365078327885,0.11552954920357082,0.3480723402868005,0.19976846320607528
0.10211889206546187,0.2361636913725201,0.1148603855571915,0.346984745529281,0.19987228547554553
0.0989119760771858,0.23670083212813547,0.11614860402055635,0.34768675473108224,0.20055183304304017
0.09998330538746691,0.2365024357148322,0.11572107721333671,0.3479047429838932,0.19988843870047102
0.11525612203597185,0.2281781772129762,0.10855793663056042,0.3547392368212722,0.19326852729921926
0.12531364383646612,0.21523116966295353,0.10236178705851594,0.35928066262072716,0.19781273682133713
0.11677863823582872,0.2265596577516457,0.10718467887371796,0.35647758000199925,0.19299944513680833
