453.0,120459.0,66596.0,0.047719478607177734
454.0,120456.0,66627.0,0.047734975814819336
454.0,120430.0,66601.0,0.04775071144104004
453.0,120451.0,66612.0,0.04776620864868164
452.0,120475.0,66591.0,0.047781944274902344
452.0,120326.0,66573.0,0.047797441482543945
453.0,120410.0,66603.0,0.08956122398376465
453.0,120381.0,66577.0,0.1152658462524414
453.0,120425.0,66599.0,0.13176345825195312
452.0,120395.0,66601.0,0.14267516136169434
453.0,120386.0,66556.0,0.15004444122314453
453.0,120389.0,66587.0,0.15508723258972168
452.0,120331.0,66561.0,0.18738794326782227
452.0,120394.0,66586.0,0.21191143989562988
453.0,120400.0,66604.0,0.23076748847961426
451.0,120403.0,66581.0,0.24541544914245605
453.0,120428.0,66585.0,0.25688862800598145
453.0,120516.0,66544.0,0.2659330368041992
452.0,120488.0,66552.0,0.29061293601989746
453.0,120525.0,66567.0,0.3109109401702881
452.0,120505.0,66553.0,0.3277018070220947
453.0,120533.0,66580.0,0.3416600227355957
453.0,120518.0,66591.0,0.35331106185913086
453.0,120583.0,66571.0,0.3630695343017578
452.0,120583.0,66555.0,0.3851306438446045
453.0,120553.0,66552.0,0.4040992259979248
453.0,120561.0,66578.0,0.42046356201171875
453.0,120541.0,66574.0,0.43462181091308594
454.0,120513.0,66592.0,0.4469027519226074
453.0,120527.0,66578.0,0.4575784206390381
454.0,120541.0,66546.0,0.47818827629089355
453.0,120519.0,66570.0,0.4964120388031006
452.0,120589.0,66571.0,0.5125603675842285
454.0,120523.0,66593.0,0.526897668838501
454.0,120494.0,66588.0,0.5396485328674316
453.0,120527.0,66583.0,0.5510058403015137
453.0,120521.0,66572.0,0.5718324184417725
454.0,120469.0,66577.0,0.5906152725219727
453.0,120410.0,66587.0,0.6075809001922607
452.0,120413.0,66606.0,0.6229264736175537
455.0,120417.0,66620.0,0.6368246078491211
453.0,120333.0,66573.0,0.6494264602661133
453.0,120317.0,66578.0,0.6688623428344727
453.0,120418.0,66584.0,0.6866302490234375
453.0,120350.0,66570.0,0.7028908729553223
453.0,120361.0,66582.0,0.7177877426147461
452.0,120384.0,66600.0,0.7314479351043701
455.0,120325.0,66567.0,0.7439851760864258
453.0,120366.0,66555.0,0.762629508972168
453.0,120347.0,66577.0,0.7798540592193604
452.0,120354.0,66613.0,0.7957799434661865
453.0,120318.0,66574.0,0.8105170726776123
453.0,120365.0,66538.0,0.8241641521453857
452.0,120309.0,66577.0,0.8368103504180908
453.0,120345.0,66579.0,0.8548388481140137
454.0,120299.0,66566.0,0.8716335296630859
452.0,120315.0,66580.0,0.8872888088226318
452.0,120295.0,66602.0,0.9018917083740234
453.0,120337.0,66584.0,0.915520429611206
452.0,120263.0,66560.0,0.9282472133636475
452.0,120312.0,66569.0,0.9468622207641602
452.0,120253.0,66599.0,0.964327335357666
453.0,120352.0,66595.0,0.9807226657867432
453.0,120310.0,66561.0,0.9961221218109131
453.0,120351.0,66593.0,1.0105929374694824
452.0,120317.0,66582.0,1.0241973400115967
454.0,120289.0,66569.0,1.0423109531402588
452.0,120369.0,66566.0,1.059398889541626
452.0,120283.0,66593.0,1.075526475906372
452.0,120316.0,66589.0,1.0907542705535889
451.0,120379.0,66600.0,1.1051385402679443
452.0,120365.0,66583.0,1.1187312602996826
452.0,120337.0,66582.0,1.1364169120788574
452.0,120319.0,66594.0,1.1531784534454346
452.0,120357.0,66608.0,1.169069528579712
452.0,120366.0,66618.0,1.1841413974761963
453.0,120415.0,66611.0,1.1984407901763916
453.0,120367.0,66601.0,1.2120120525360107
453.0,120475.0,66610.0,1.2292733192443848
452.0,120366.0,66625.0,1.245696783065796
454.0,120424.0,66617.0,1.2613275051116943
453.0,120435.0,66616.0,1.2762086391448975
453.0,120474.0,66632.0,1.2903804779052734
453.0,120454.0,66610.0,1.303880214691162
453.0,120491.0,66624.0,1.3216524124145508
453.0,120384.0,66640.0,1.338623285293579
454.0,120475.0,66658.0,1.3548336029052734
454.0,120418.0,66619.0,1.3703217506408691
454.0,120513.0,66645.0,1.3851237297058105
454.0,120465.0,66674.0,1.39927339553833
455.0,120509.0,66648.0,1.4167003631591797
455.0,120489.0,66670.0,1.4333903789520264
453.0,120469.0,66674.0,1.449378252029419
453.0,120506.0,66676.0,1.4646973609924316
454.0,120491.0,66681.0,1.4793789386749268
453.0,120496.0,66683.0,1.4934523105621338
454.0,120483.0,66669.0,1.5106067657470703
454.0,120500.0,66667.0,1.5270781517028809
453.0,120447.0,66674.0,1.5428969860076904
454.0,120463.0,66671.0,1.5580921173095703
453.0,120416.0,66666.0,1.5726909637451172
453.0,120418.0,66688.0,1.5867199897766113
453.0,120399.0,66655.0,1.6036937236785889
452.0,120399.0,66673.0,1.6200287342071533
453.0,120390.0,66686.0,1.6357526779174805
453.0,120392.0,66676.0,1.650890827178955
454.0,120411.0,66687.0,1.6654675006866455
454.0,120432.0,66678.0,1.6795060634613037
453.0,120372.0,66651.0,1.6968016624450684
