-42.96875,229.98046875,-54.19921875,-70.80078125,-158.69140625,-0.02169203758239746
-30.76171875,112.3046875,-52.24609375,-63.4765625,-87.890625,-0.01778554916381836
-7.32421875,-267.578125,-53.7109375,-39.55078125,-14.6484375,-0.01387929916381836
-12.6953125,-110.83984375,-52.24609375,-42.48046875,-82.03125,-0.00997304916381836
-29.78515625,70.80078125,-49.31640625,-56.640625,-175.78125,-0.006066799163818359
-16.6015625,-206.0546875,-49.31640625,-57.12890625,-137.6953125,-0.0021605491638183594
-5.859375,-808.59375,-50.29296875,-27.83203125,239.2578125,0.0017457008361816406
-10.7421875,-706.0546875,-48.33984375,-26.3671875,176.7578125,0.005651950836181641
-14.16015625,55.6640625,-40.52734375,-45.8984375,-256.34765625,0.00955820083618164
-15.13671875,-66.89453125,-38.57421875,-36.62109375,-178.22265625,0.01346445083618164
-20.5078125,-208.984375,-42.48046875,-32.2265625,-107.91015625,0.01737070083618164
-24.90234375,17.08984375,-48.33984375,-34.66796875,-175.29296875,0.02127695083618164
-13.18359375,112.79296875,-48.33984375,-30.76171875,-130.37109375,0.020546913146972656
-6.34765625,-125.48828125,-50.29296875,-23.92578125,-62.01171875,0.02089238166809082
-16.6015625,-215.33203125,-52.24609375,-27.34375,-29.78515625,0.02202630043029785
-14.16015625,38.0859375,-46.38671875,-31.25,-128.41796875,0.02374863624572754
-13.671875,-58.59375,-40.0390625,-35.64453125,-169.921875,0.025917768478393555
-27.34375,-421.875,-45.41015625,-38.0859375,-28.80859375,0.028430938720703125
-25.87890625,-529.78515625,-53.7109375,-42.48046875,36.1328125,0.031212329864501953
-20.5078125,-337.40234375,-51.26953125,-44.43359375,119.62890625,0.034204959869384766
-21.484375,-263.18359375,-48.828125,-54.19921875,124.0234375,0.037366390228271484
-29.296875,-582.03125,-48.828125,-56.15234375,125.0,0.04066276550292969
-24.90234375,-1000.0,-52.24609375,-49.31640625,303.22265625,0.04406905174255371
-21.484375,-664.0625,-52.24609375,-64.453125,63.96484375,0.04756450653076172
-26.85546875,-19.04296875,-47.8515625,-66.40625,-246.58203125,0.05311250686645508
-25.87890625,-53.22265625,-47.8515625,-57.12890625,-141.6015625,0.05846524238586426
-34.66796875,25.390625,-44.921875,-57.12890625,-101.5625,0.06365156173706055
-33.203125,164.0625,-41.9921875,-37.109375,-166.015625,0.0686953067779541
-26.85546875,105.95703125,-44.921875,-33.203125,-77.63671875,0.07361578941345215
-39.55078125,-281.25,-50.29296875,-45.41015625,67.3828125,0.0784299373626709
-29.296875,-386.23046875,-49.8046875,-39.55078125,11.71875,0.08315134048461914
-11.71875,-16.6015625,-48.828125,-35.64453125,-110.3515625,0.08779168128967285
-8.7890625,-125.48828125,-44.43359375,-25.390625,-72.75390625,0.0923612117767334
-15.13671875,-390.625,-45.8984375,-18.06640625,49.8046875,0.09686779975891113
-12.6953125,-61.5234375,-46.875,-21.97265625,-85.9375,0.1013193130493164
-7.32421875,144.04296875,-46.875,-20.99609375,-210.44921875,0.10572171211242676
-16.6015625,-203.125,-48.33984375,-20.5078125,-54.19921875,0.10988593101501465
-36.1328125,-884.27734375,-51.7578125,-16.11328125,174.31640625,0.1140284538269043
-32.2265625,-460.44921875,-49.31640625,-19.53125,-3.90625,0.11815166473388672
-5.37109375,15.625,-45.41015625,-17.578125,-183.10546875,0.12225770950317383
4.39453125,-253.90625,-50.29296875,-21.484375,-134.765625,0.12634825706481934
-21.484375,-531.25,-53.22265625,-38.57421875,-111.81640625,0.13042473793029785
-45.41015625,-432.6171875,-50.78125,-49.31640625,-61.5234375,0.13448834419250488
-39.0625,-251.46484375,-46.38671875,-47.8515625,-82.03125,0.13854050636291504
-23.92578125,-592.7734375,-45.8984375,-41.50390625,50.29296875,0.14258193969726562
-24.4140625,-1000.0,-48.33984375,-34.1796875,349.609375,0.14661407470703125
-35.15625,-350.5859375,-43.9453125,-45.8984375,45.8984375,0.15063738822937012
-24.4140625,0.9765625,-42.96875,-50.29296875,-283.69140625,0.15465259552001953
-16.6015625,-421.875,-45.8984375,-48.33984375,-126.46484375,0.15859127044677734
-22.4609375,-208.0078125,-44.921875,-61.03515625,-129.8828125,0.16252803802490234
-22.94921875,209.47265625,-45.41015625,-55.6640625,-213.37890625,0.16646289825439453
-33.69140625,94.23828125,-45.41015625,-51.26953125,-133.7890625,0.1703963279724121
-29.296875,-180.6640625,-49.8046875,-56.640625,-88.8671875,0.17432808876037598
-9.765625,-261.23046875,-50.29296875,-50.29296875,-59.08203125,0.17825818061828613
-18.06640625,-220.21484375,-48.828125,-52.24609375,-24.4140625,0.18218731880187988
-25.87890625,-249.0234375,-44.921875,-43.9453125,16.6015625,0.18611502647399902
-19.53125,-445.80078125,-46.875,-41.50390625,26.3671875,0.19004154205322266
-15.625,-181.15234375,-46.38671875,-38.57421875,-89.35546875,0.19396710395812988
-8.30078125,222.16796875,-41.9921875,-26.85546875,-163.0859375,0.1978917121887207
-21.97265625,-178.22265625,-44.921875,-30.2734375,-112.3046875,0.20181536674499512
-30.2734375,-647.4609375,-45.8984375,-35.64453125,-25.87890625,0.20555400848388672
-11.71875,-187.01171875,-47.8515625,-28.80859375,-174.31640625,0.20930194854736328
-14.6484375,50.29296875,-51.26953125,-34.66796875,-242.67578125,0.2130589485168457
-41.50390625,-492.67578125,-48.828125,-41.9921875,-56.640625,0.21682405471801758
-38.57421875,-579.58984375,-49.31640625,-40.0390625,6.8359375,0.2205967903137207
-24.90234375,-206.54296875,-55.17578125,-37.59765625,-24.90234375,0.22437667846679688
-30.2734375,-155.76171875,-56.15234375,-39.55078125,87.40234375,0.2281632423400879
-24.4140625,-493.65234375,-56.15234375,-31.73828125,285.64453125,0.23195600509643555
-30.2734375,-1000.0,-52.734375,-25.87890625,516.6015625,0.23575472831726074
-36.62109375,-400.390625,-47.36328125,-50.78125,124.51171875,0.23955917358398438
-28.3203125,181.15234375,-49.8046875,-55.17578125,-180.6640625,0.24336862564086914
-28.3203125,23.4375,-55.6640625,-51.26953125,-45.41015625,0.24718308448791504
-18.06640625,6.8359375,-56.640625,-52.24609375,-118.1640625,0.25095486640930176
-15.13671875,158.69140625,-52.24609375,-42.48046875,-181.640625,0.2547335624694824
-36.62109375,31.73828125,-52.24609375,-53.22265625,-178.7109375,0.2585182189941406
-34.66796875,-153.80859375,-51.7578125,-55.6640625,-125.48828125,0.26230859756469727
-22.4609375,-32.71484375,-52.24609375,-43.9453125,-68.84765625,0.26610445976257324
-24.4140625,-165.52734375,-52.24609375,-37.59765625,-51.26953125,0.26990556716918945
-28.80859375,-212.40234375,-52.734375,-42.48046875,19.53125,0.2737116813659668
-37.109375,-742.67578125,-54.19921875,-35.15625,419.921875,0.27752208709716797
-43.9453125,-728.02734375,-52.734375,-41.015625,380.37109375,0.28133726119995117
-38.0859375,168.45703125,-49.8046875,-62.01171875,-84.47265625,0.28515625
-21.97265625,-9.765625,-51.26953125,-45.8984375,-110.83984375,0.28897929191589355
-18.06640625,-200.68359375,-48.33984375,-31.25,-97.16796875,0.29280614852905273
-24.90234375,129.8828125,-39.55078125,-32.71484375,-137.6953125,0.29650354385375977
-19.53125,259.765625,-37.109375,-20.5078125,-49.8046875,0.30020952224731445
-15.13671875,-54.6875,-44.921875,-23.4375,-29.78515625,0.3039238452911377
-18.5546875,-222.65625,-48.828125,-28.3203125,-117.1875,0.3076457977294922
-17.578125,-15.13671875,-42.96875,-19.53125,-126.46484375,0.31137561798095703
-27.34375,-76.66015625,-41.50390625,-26.85546875,1.46484375,0.3151123523712158
-30.76171875,-546.38671875,-43.45703125,-21.484375,303.22265625,0.31885576248168945
-23.4375,-942.87109375,-44.43359375,-21.97265625,408.203125,0.32260584831237793
-25.87890625,-379.8828125,-47.36328125,-32.2265625,72.75390625,0.32636213302612305
-22.4609375,-28.80859375,-48.828125,-27.83203125,-124.51171875,0.3301241397857666
-16.6015625,-583.0078125,-50.78125,-30.2734375,101.5625,0.3338918685913086
-11.71875,-631.8359375,-49.8046875,-34.66796875,108.88671875,0.3376648426055908
-11.71875,148.92578125,-48.828125,-43.9453125,-174.31640625,0.3413667678833008
-31.73828125,145.01953125,-49.31640625,-54.6875,-126.46484375,0.345076322555542
-44.921875,-93.26171875,-49.31640625,-55.6640625,-46.875,0.34879326820373535
-34.66796875,50.78125,-53.22265625,-50.78125,-114.2578125,0.35251688957214355
-23.4375,162.109375,-54.6875,-45.8984375,-158.203125,0.3562474250793457
-24.4140625,-102.05078125,-52.24609375,-43.45703125,-63.4765625,0.3599841594696045
-46.875,-692.87109375,-59.08203125,-56.640625,191.89453125,0.3637268543243408
-53.22265625,-471.19140625,-62.01171875,-70.80078125,53.7109375,0.3674755096435547
-35.64453125,126.953125,-53.22265625,-58.59375,-244.62890625,0.371229887008667
-32.71484375,-93.75,-53.7109375,-50.78125,-122.55859375,0.37498950958251953
-30.76171875,-312.01171875,-55.6640625,-46.875,-67.3828125,0.3787543773651123
-38.0859375,-11.71875,-52.734375,-49.31640625,-128.41796875,0.3825240135192871
-26.85546875,33.69140625,-54.6875,-55.17578125,-38.0859375,0.3863029479980469
-14.16015625,-428.7109375,-57.12890625,-38.57421875,96.6796875,0.39008641242980957
-28.80859375,-554.6875,-51.26953125,-33.203125,41.9921875,0.393873929977417
-38.57421875,-42.96875,-47.8515625,-42.48046875,-146.97265625,0.39766573905944824
-33.203125,49.8046875,-47.8515625,-38.0859375,-159.66796875,0.4014613628387451
