105719.03606825878,86256.80950141931,28733.828605168208,2887.274087376859,1519.1796895918521
105719.03606825878,86256.80950141931,28733.828605168208,2887.274087376859,1519.1796895918521
107021.37563126236,84774.06640704065,28310.75077448482,3033.731094811582,1552.6887506764567
107856.71407123536,84468.24281678908,27954.174733117252,2789.5617394447,1544.578847212609
107719.59731248481,84628.58418165753,28075.547575331657,2740.8414676300745,1660.7959722466983
106899.10182766069,84703.00628865152,28641.03127215852,2684.9189375268297,1525.8561712643364
107249.77921826855,84231.58750652731,28753.681450879714,2653.8327328665205,1435.8078895610647
108555.17451342716,81214.17613513,30104.98010794236,2779.334733661514,1581.834212495525
107611.37564043466,82861.41987968308,29063.20203826345,3066.9226518970645,1733.2620629579953
101887.98980423331,91471.99520723138,25293.38871729432,3728.5609638471824,1478.227575649331
100282.48422591403,92160.90449584478,25679.481360240847,3820.007428668978,2044.1691528418964
52358.3470738056,58656.226008267346,32722.683788754242,16129.800975474336,4562.7756694636055
31661.14832829179,10174.782925691059,7785.246605844455,2332.0178189580383,990.5138938512479
31377.453163846276,8087.873136840273,6134.839561556849,1898.1276959676225,993.515715404181
16165.842168293597,5357.9003119784675,5369.678383027654,3613.500633384588,1718.621287431148
58095.279517276766,47675.39319754063,60247.120465725005,22586.73538554825,5041.877561204659
118288.25844460772,76102.72811314807,50914.60547956345,3591.67564466738,1519.8962293418776
107089.07246762807,93079.3946352651,59398.421846961195,5001.247114296736,1392.2389122599761
112851.52072757238,146693.4143096715,47420.203671179625,6986.885625494307,1978.2495842882925
149147.77544566072,163067.74243143975,36996.34169262157,4448.766359850825,1489.2414452324551
176409.53322850115,146069.15466685005,38570.86064321677,4127.880529452279,1429.5745456264235
192307.3504338431,131966.93737326007,41494.104691084955,3276.0180310918117,1317.8459470395028
194915.22030004856,130372.27237017255,40975.00695473212,3285.8939660747683,1160.4203008546394
194280.1344480412,131724.05409225114,40366.493793964546,3272.730513231228,1339.2801818844307
192947.52080544567,132978.46313791172,40698.93456945103,3456.948021631552,1242.7451437111295
193544.72701690075,132397.99032898998,40583.04118915356,3530.1130035960705,1253.4585346622907
193468.5620850356,132755.90393683707,40093.89133496811,3750.727722262966,1228.7540851787498
192964.91236511068,133040.39642170005,40253.09314624636,4112.0259585035255,1164.9678701476644
194385.6293308009,131053.58913555407,40685.39153954647,4012.0674272123238,1139.9317487467174
194421.64580323506,130945.27441353758,40693.22317131119,3828.586344733519,1089.8312140422436
